Day,Detail,Moonphase,Summary,Sunrise,Sunset,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,pressure,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,visibility,windGust,windGustTime,windSpeed
1497182400,partly-cloudy-day,0.57,Mostly cloudy until evening.,1497183168,1497240497,0.64,48.74,0.69,0,0,0,1016.14,69.37,1497225600,51.22,1497186000,8.48,7.27,1497222000,0.84
1497268800,cloudy,0.6,Overcast throughout the day.,1497269558,1497326930,0.83,49.59,0.77,0,0,0,1016.64,62.99,1497312000,51.94,1497268800,9.82,7.44,1497333600,1.14
1497355200,cloudy,0.63,Overcast throughout the day.,1497355950,1497413362,0.97,48,0.75,0.0005,0.0043,0.43,1019.42,62.04,1497398400,51.23,1497358800,4.81,7.43,1497337200,1.19
1497441600,partly-cloudy-day,0.66,Mostly cloudy throughout the day.,1497442345,1497499791,0.83,46.1,0.67,0,0,0,1018.85,64.66,1497484800,51.31,1497441600,5.51,8.01,1497470400,1.33
1497528000,rain,0.7,Rain throughout the day.,1497528743,1497586218,0.87,53.1,0.88,0.0224,0.0721,1,1012.35,59.85,1497567600,52.91,1497531600,6.61,9.92,1497585600,1.9
1497614400,partly-cloudy-day,0.73,Mostly cloudy until evening.,1497615143,1497672642,0.69,51.3,0.76,0.0013,0.0194,0.59,1017.29,65.91,1497654000,54.42,1497679200,5.34,9.81,1497650400,2.13
1497700800,partly-cloudy-day,0.77,Mostly cloudy throughout the day.,1497701545,1497759064,0.79,48.71,0.74,0.0004,0.0032,0.39,1021.45,64.36,1497733200,50.96,1497700800,9.02,8.15,1497729600,0.74
1497787200,cloudy,0.8,Overcast until evening.,1497787950,1497845483,0.91,56.75,0.86,0.0004,0.0041,0.44,1020.91,69.09,1497834000,55.17,1497772800,8.02,5.12,1497812400,0.38
1497873600,partly-cloudy-day,0.84,Mostly cloudy throughout the day.,1497874358,1497931900,0.65,57.32,0.82,0,0,0,1017.2,70.64,1497906000,56.82,1497877200,9.45,8.14,1497902400,1.4
1497960000,cloudy,0.88,Overcast throughout the day.,1497960768,1498018315,0.96,56.64,0.83,0,0.0003,0,1019.72,66.74,1497988800,56.2,1498024800,8.73,8.68,1497999600,0.4
1498046400,partly-cloudy-day,0.91,Mostly cloudy until afternoon.,1498047180,1498104727,0.57,48.12,0.68,0,0,0,1025.73,66.94,1498086000,52.08,1498050000,9.83,9.85,1498093200,1.6
1498132800,clear-day,0.95,Clear throughout the day.,1498133595,1498191136,0,48.19,0.63,0,0,0,1025.39,73.36,1498176000,48.82,1498136400,9.22,9.41,1498165200,1.79
1498219200,clear-day,0.98,Clear throughout the day.,1498220012,1498277543,0,51.02,0.59,0,0,0,1022.5,79.25,1498258800,51.8,1498222800,9.98,10.01,1498258800,1.74
1498305600,clear-day,0.03,Clear throughout the day.,1498306432,1498363947,0,53.99,0.55,0,0,0,1018.89,86.98,1498352400,55.92,1498305600,10,9.53,1498338000,1.56
1498392000,clear-day,0.07,Clear throughout the day.,1498392854,1498450349,0.02,55.11,0.49,0,0,0,1012.39,92.3,1498424400,61.54,1498395600,9.77,8.5,1498438800,1.09
1498478400,partly-cloudy-day,0.1,Mostly cloudy until evening.,1498479279,1498536748,0.42,55.84,0.71,0,0,0,1014.38,72.19,1498525200,59.31,1498482000,10,8.81,1498503600,1.78
1498564800,partly-cloudy-day,0.14,Mostly cloudy until afternoon.,1498565706,1498623144,0.54,51.7,0.71,0,0,0,1016.81,70.97,1498611600,54.58,1498557600,10,6.68,1498600800,1.33
1498651200,partly-cloudy-day,0.17,Mostly cloudy until evening.,1498652135,1498709538,0.7,52.45,0.75,0,0,0,1017.13,66.97,1498698000,54.88,1498651200,10,8.51,1498683600,1.58
1498737600,partly-cloudy-day,0.21,Mostly cloudy in the morning.,1498738566,1498795929,0.2,53.88,0.7,0,0,0,1020.15,76.71,1498780800,54.31,1498734000,10,7.72,1498780800,0.8
1498824000,clear-day,0.24,Clear throughout the day.,1498825000,1498882318,0.01,55.68,0.66,0,0,0,1016.94,82.72,1498867200,55.04,1498827600,9.84,7.63,1498860000,1.19
1498910400,partly-cloudy-day,0.27,Mostly cloudy until afternoon.,1498911435,1498968704,0.47,53.29,0.74,0,0,0,1018.25,71.63,1498960800,55.66,1498914000,10,7.47,1498946400,1.26
1498996800,partly-cloudy-day,0.3,Mostly cloudy until afternoon.,1498997873,1499055087,0.3,54.47,0.75,0,0,0,1018.53,75.38,1499043600,53.17,1498996800,9.87,6.31,1499032800,0.71
1499083200,partly-cloudy-day,0.34,Mostly cloudy until evening.,1499084313,1499141468,0.81,53,0.74,0,0,0,1021.38,68.13,1499130000,56.56,1499090400,9.1,5.32,1499068800,0.56
1499169600,clear-day,0.37,Clear throughout the day.,1499170755,1499227846,0.02,50.21,0.64,0,0,0,1017.79,76.27,1499212800,51,1499173200,9.4,7.37,1499212800,1.12
1499256000,clear-day,0.4,Clear throughout the day.,1499257199,1499314222,0,51.6,0.58,0,0,0,1016.01,82.99,1499302800,52.03,1499259600,8.36,7.26,1499284800,1
1499342400,clear-day,0.43,Clear throughout the day.,1499343644,1499400595,0,53.04,0.59,0,0,0,1019.49,82.74,1499385600,55.37,1499346000,10,6.65,1499378400,0.76
1499428800,partly-cloudy-day,0.46,Partly cloudy in the morning.,1499430092,1499486966,0.17,52.55,0.67,0,0,0,1022.09,71.87,1499475600,55.38,1499432400,10,9.9,1499457600,1.45
1499515200,clear-day,0.48,Clear throughout the day.,1499516541,1499573334,0.01,53.44,0.64,0,0,0,1019.95,79.21,1499558400,55.43,1499518800,9.94,8.95,1499554800,1.34
1499601600,partly-cloudy-night,0.52,Mostly cloudy starting in the evening.,1499602993,1499659700,0.16,54.64,0.65,0,0,0,1018.86,77.5,1499644800,56.5,1499605200,9.3,7.96,1499648400,0.96
1499688000,partly-cloudy-day,0.55,Mostly cloudy throughout the day.,1499689446,1499746063,0.82,54.22,0.71,0,0,0,1017.54,71.44,1499727600,57.92,1499691600,8.8,7.57,1499738400,0.89
1499774400,partly-cloudy-day,0.58,Mostly cloudy until afternoon.,1499775900,1499832424,0.46,50.93,0.66,0,0,0,1019.04,73.53,1499817600,55.05,1499778000,9.95,7.3,1499817600,0.77
1499860800,partly-cloudy-day,0.61,Partly cloudy in the morning.,1499862356,1499918782,0.07,52.64,0.68,0,0,0,1017.15,76.78,1499904000,52.53,1499864400,10,6.93,1499893200,0.82
1499947200,partly-cloudy-day,0.65,Mostly cloudy until evening.,1499948814,1500005138,0.59,53.05,0.7,0,0,0,1019.49,72.08,1499990400,57.08,1499943600,8.6,7.11,1499994000,0.66
1500033600,clear-day,0.68,Clear throughout the day.,1500035273,1500091492,0,50.95,0.63,0,0,0,1020.56,79.04,1500076800,51.48,1500037200,9.96,6.29,1500062400,0.87
1500120000,partly-cloudy-night,0.72,Partly cloudy starting in the evening.,1500121734,1500177844,0.11,51.13,0.64,0,0,0,1022.13,75.53,1500159600,53.71,1500123600,7.43,9.1,1500166800,0.97
1500206400,partly-cloudy-day,0.75,Mostly cloudy until afternoon.,1500208196,1500264193,0.57,49.76,0.64,0,0,0,1023.83,71.46,1500249600,56.15,1500210000,6,8.24,1500253200,0.64
1500292800,clear-day,0.79,Clear throughout the day.,1500294659,1500350539,0.03,49.92,0.63,0,0,0,1019.08,75.95,1500336000,51.03,1500296400,7.99,9.87,1500328800,1.57
1500379200,clear-day,0.83,Clear throughout the day.,1500381124,1500436884,0.02,48.98,0.55,0,0,0,1016.8,80.18,1500418800,53.1,1500382800,9.01,7.76,1500418800,0.84
1500465600,partly-cloudy-night,0.87,Mostly cloudy overnight.,1500467590,1500523226,0.1,51.21,0.63,0,0,0,1018.25,76.92,1500508800,53.73,1500469200,9.62,7.28,1500490800,0.82
1500552000,partly-cloudy-day,0.9,Mostly cloudy until evening.,1500554057,1500609567,0.65,54.58,0.69,0,0.0003,0,1019.53,73.27,1500591600,60.36,1500555600,8.08,10.27,1500588000,2.02
1500638400,partly-cloudy-day,0.94,Mostly cloudy throughout the day.,1500640525,1500695905,0.43,53.91,0.69,0,0,0,1020.65,76.94,1500678000,54.66,1500642000,9.61,6.39,1500667200,0.65
1500724800,partly-cloudy-day,0.98,Mostly cloudy until afternoon.,1500726994,1500782241,0.51,57.81,0.64,0,0,0,1020.83,83.97,1500764400,62.94,1500710400,8.85,9.21,1500775200,0.72
1500811200,partly-cloudy-day,0.02,Mostly cloudy until evening.,1500813464,1500868575,0.57,57.46,0.73,0,0,0,1018.25,74.71,1500850800,61.07,1500814800,9.44,8.45,1500854400,1.75
1500897600,clear-day,0.05,Clear throughout the day.,1500899935,1500954907,0,54.72,0.66,0,0,0,1016.17,79.47,1500940800,54.59,1500901200,10,8.83,1500930000,1.49
1500984000,clear-day,0.09,Clear throughout the day.,1500986407,1501041236,0,54,0.59,0,0,0,1016.27,83.9,1501027200,55.83,1500987600,10,8.3,1501023600,1.25
1501070400,partly-cloudy-day,0.12,Partly cloudy in the morning.,1501072880,1501127564,0.06,55.76,0.66,0,0,0,1017.8,81.8,1501113600,56.27,1501074000,9.38,6.92,1501110000,0.92
1501156800,partly-cloudy-day,0.16,Mostly cloudy until evening.,1501159354,1501213891,0.61,54.62,0.78,0.0001,0.0013,0.25,1020.32,69.02,1501203600,57.42,1501164000,8.89,6.18,1501192800,0.66
1501243200,partly-cloudy-day,0.19,Mostly cloudy in the morning.,1501245828,1501300215,0.34,54.25,0.7,0,0,0,1019.21,77.26,1501286400,55.29,1501236000,9.95,7.25,1501290000,1
1501329600,clear-day,0.22,Clear throughout the day.,1501332303,1501386537,0.01,53.8,0.66,0,0,0,1020.86,80.85,1501372800,53.51,1501333200,10,6.24,1501362000,0.68
1501416000,partly-cloudy-day,0.25,Mostly cloudy until afternoon.,1501418779,1501472858,0.21,56.69,0.71,0,0,0,1024.45,78.91,1501459200,57.91,1501416000,9.08,8.14,1501466400,0.97
1501502400,clear-day,0.29,Clear throughout the day.,1501505255,1501559177,0,53.4,0.6,0,0,0,1023.79,81.99,1501545600,54.37,1501506000,9.96,9.42,1501545600,1.57
1501588800,clear-day,0.32,Clear throughout the day.,1501591731,1501645494,0,55.71,0.6,0,0,0,1020.01,84.89,1501632000,56.39,1501592400,8.79,9.98,1501628400,1.44
1501675200,partly-cloudy-day,0.35,Mostly cloudy starting in the evening.,1501678209,1501731809,0.21,57.39,0.56,0,0,0,1016.81,87.62,1501714800,62.96,1501678800,6.01,9.13,1501718400,1.37
1501761600,partly-cloudy-day,0.38,Partly cloudy starting in the evening.,1501764686,1501818123,0.36,58.5,0.55,0,0,0,1014.22,90.96,1501801200,64.61,1501765200,3.84,7.67,1501801200,0.89
1501848000,clear-day,0.41,Clear throughout the day.,1501851165,1501904435,0.04,58.25,0.57,0,0,0,1011.24,91.39,1501891200,62.46,1501851600,4.97,5.87,1501887600,0.54
1501934400,partly-cloudy-day,0.44,Partly cloudy in the morning.,1501937643,1501990746,0.08,57.51,0.7,0,0,0,1012.93,81.26,1501977600,58.59,1501938000,10,5.05,1501970400,0.58
1502020800,partly-cloudy-night,0.47,Partly cloudy starting in the evening.,1502024122,1502077055,0.08,58.72,0.73,0,0,0,1014.07,79.51,1502060400,57.92,1502024400,8.85,6.97,1502060400,0.73
1502107200,partly-cloudy-night,0.5,Partly cloudy starting in the evening.,1502110601,1502163362,0.21,59.08,0.71,0,0,0,1015.18,83.33,1502150400,57.99,1502110800,6.69,6.65,1502139600,0.77
1502193600,partly-cloudy-night,0.53,Partly cloudy starting in the evening.,1502197081,1502249668,0.18,59.24,0.68,0,0,0,1014.64,85.43,1502236800,58.89,1502197200,5.25,6.67,1502229600,0.76
1502280000,clear-day,0.56,Clear throughout the day.,1502283560,1502335973,0.09,59.98,0.67,0,0,0,1013.81,87.78,1502319600,59.78,1502283600,4.3,6.66,1502316000,0.67
1502366400,clear-day,0.6,Clear throughout the day.,1502370040,1502422276,0.03,59.61,0.67,0,0,0,1013.99,86.33,1502409600,59.73,1502370000,5.55,7.06,1502406000,0.77
1502452800,partly-cloudy-day,0.63,Partly cloudy in the morning.,1502456520,1502508578,0.07,58.8,0.72,0,0,0,1013.65,80.37,1502492400,59.09,1502460000,8.38,6.76,1502492400,0.86
1502539200,partly-cloudy-day,0.67,Mostly cloudy throughout the day.,1502543001,1502594879,0.55,55.9,0.74,0,0,0,1013.95,74.75,1502582400,58.57,1502546400,9.16,7.96,1502571600,1.96
1502625600,cloudy,0.71,Overcast throughout the day.,1502629481,1502681178,0.94,56.11,0.78,0.0017,0.0139,0.98,1015.35,68.91,1502665200,60.37,1502629200,7.01,7.58,1502672400,0.16
1502712000,partly-cloudy-day,0.74,Mostly cloudy until afternoon.,1502715961,1502767476,0.61,51.2,0.67,0,0,0,1015.78,70.68,1502755200,55.45,1502715600,9.94,6.88,1502755200,0.81
1502798400,clear-day,0.78,Clear throughout the day.,1502802442,1502853773,0.01,50.42,0.65,0,0,0,1014.95,76.57,1502841600,51.3,1502802000,10,7.8,1502834400,1.1
1502884800,partly-cloudy-night,0.82,Mostly cloudy starting in the evening.,1502888923,1502940069,0.21,52.69,0.65,0,0,0,1018.73,78.3,1502928000,53.79,1502888400,9.57,5.92,1502920800,0.57
1502971200,partly-cloudy-day,0.86,Mostly cloudy until afternoon.,1502975403,1503026363,0.62,56.55,0.72,0,0,0,1021.36,75.82,1503014400,60.16,1502978400,7.6,6.84,1503010800,0.52
1503057600,partly-cloudy-day,0.89,Mostly cloudy throughout the day.,1503061884,1503112657,0.55,55.17,0.74,0,0,0,1021.27,73.32,1503097200,55.14,1503061200,9.59,7.53,1503093600,0.51
1503144000,partly-cloudy-day,0.93,Mostly cloudy in the morning.,1503148365,1503198949,0.45,52.22,0.64,0,0,0,1021.93,74.92,1503183600,57,1503151200,10,7.68,1503190800,1.26
1503230400,clear-day,0.97,Clear throughout the day.,1503234846,1503285240,0.04,52.68,0.69,0,0,0,1020.88,74.46,1503273600,53.28,1503234000,9.31,8.75,1503277200,0.99
1503316800,clear-day,0,Clear throughout the day.,1503321326,1503371531,0.03,55.09,0.69,0,0,0,1018.81,80.2,1503356400,55.24,1503324000,8.1,9.3,1503360000,1.23
1503403200,clear-day,0.04,Clear throughout the day.,1503407807,1503457820,0,56.45,0.63,0,0,0,1015.92,86.46,1503442800,57.39,1503410400,9.31,6.13,1503439200,0.52
1503489600,partly-cloudy-day,0.07,Mostly cloudy throughout the day.,1503494288,1503544108,0.47,57.51,0.75,0,0,0,1016.57,74.06,1503529200,59,1503489600,6,6.95,1503514800,0.63
1503576000,partly-cloudy-day,0.11,Mostly cloudy until evening.,1503580768,1503630396,0.66,50.83,0.66,0,0,0,1018.01,70.11,1503619200,57.28,1503583200,6.99,6.05,1503619200,0.64
1503662400,clear-day,0.14,Clear throughout the day.,1503667249,1503716682,0.03,49.67,0.66,0,0,0,1018.55,74.03,1503702000,51.48,1503666000,8.25,9.01,1503702000,1.1
1503748800,clear-day,0.17,Clear throughout the day.,1503753729,1503802968,0,50.61,0.61,0,0,0,1020.58,80.28,1503788400,51.8,1503756000,8.08,8.99,1503792000,1.28
1503835200,clear-day,0.2,Clear throughout the day.,1503840210,1503889253,0.01,54.03,0.58,0,0,0,1017.72,84.94,1503878400,56.55,1503838800,9.74,8.55,1503867600,1.13
1503921600,clear-day,0.23,Clear throughout the day.,1503926690,1503975537,0,57.95,0.63,0,0,0,1012.64,87.64,1503964800,58.6,1503928800,9.69,6.35,1503961200,0.59
1504008000,partly-cloudy-night,0.26,Mostly cloudy overnight.,1504013170,1504061821,0,57.73,0.63,0,0,0,1011.12,86.16,1504047600,62.71,1504011600,9.36,7.83,1504051200,1.2
1504094400,partly-cloudy-day,0.29,Mostly cloudy until afternoon.,1504099651,1504148104,0.67,56.87,0.74,0,0,0,1015.82,75.07,1504137600,60.52,1504083600,7.02,6.66,1504126800,0.96
1504180800,cloudy,0.32,Overcast until afternoon.,1504186131,1504234386,0.58,58.6,0.79,0.0003,0.0023,0.31,1020.25,73.63,1504224000,61.79,1504245600,5.88,6.89,1504224000,0.78
1504267200,clear-day,0.35,Clear throughout the day.,1504272611,1504320667,0,51.22,0.6,0,0,0,1019.74,81.52,1504310400,54.14,1504274400,8.82,8.32,1504306800,1.26
1504353600,clear-day,0.38,Clear throughout the day.,1504359091,1504406948,0,54.24,0.56,0,0,0,1015.86,87.45,1504393200,57.26,1504360800,8.77,8.42,1504396800,0.99
1504440000,clear-day,0.42,Clear throughout the day.,1504445571,1504493228,0.05,59.76,0.65,0,0,0,1015.94,87.07,1504483200,60.75,1504447200,9.64,7.19,1504472400,0.89
1504526400,partly-cloudy-day,0.45,Mostly cloudy starting in the afternoon.,1504532050,1504579508,0.32,59,0.63,0,0,0,1015.56,85.88,1504566000,60.87,1504530000,10,7.42,1504551600,0.97
1504612800,cloudy,0.48,Overcast throughout the day.,1504618530,1504665787,0.99,59.68,0.62,0,0,0,1012.36,83.42,1504648800,66.47,1504623600,7.69,3.55,1504648800,0.19
1504699200,partly-cloudy-day,0.52,Mostly cloudy until evening.,1504705010,1504752066,0.62,60.93,0.71,0,0,0,1013.77,79.87,1504738800,63.48,1504706400,5.82,5.55,1504735200,0.52
1504785600,partly-cloudy-night,0.55,Mostly cloudy overnight.,1504791490,1504838344,0.08,60.22,0.78,0,0,0,1013.01,74.5,1504825200,61.32,1504792800,7.71,3.92,1504818000,0.26
1504872000,cloudy,0.58,Overcast throughout the day.,1504877969,1504924622,0.94,60.57,0.82,0,0,0,1014.4,70.41,1504908000,63.14,1504936800,9.48,4.56,1504908000,0.51
1504958400,cloudy,0.62,Overcast throughout the day.,1504964449,1505010900,0.94,54.06,0.75,0.0001,0.0008,0.07,1018,66.41,1504987200,59.2,1504965600,9.85,9.19,1504987200,1.58
1505044800,partly-cloudy-day,0.66,Partly cloudy until afternoon.,1505050929,1505097177,0.36,52.28,0.7,0,0,0,1024.85,72.88,1505088000,54.62,1505052000,7.84,6.59,1505084400,0.68
1505131200,clear-day,0.69,Clear throughout the day.,1505137408,1505183454,0.01,50.93,0.65,0,0,0,1020.38,79.84,1505174400,50.82,1505138400,9.07,5.99,1505167200,0.69
1505217600,partly-cloudy-day,0.73,Partly cloudy in the morning.,1505223888,1505269730,0.39,56.26,0.74,0,0,0,1015.54,73.93,1505250000,56.73,1505221200,8.84,8.05,1505250000,1.14
1505304000,partly-cloudy-day,0.77,Mostly cloudy until evening.,1505310368,1505356007,0.58,50.25,0.71,0,0,0,1014.82,68.26,1505347200,53.68,1505311200,8.01,5.7,1505347200,0.41
1505390400,clear-day,0.81,Clear throughout the day.,1505396847,1505442283,0.07,45.26,0.6,0,0,0,1014.37,72.71,1505430000,51.29,1505397600,8.32,9.65,1505419200,1.19
1505476800,clear-day,0.84,Clear throughout the day.,1505483327,1505528559,0.01,42.36,0.55,0,0,0,1017.97,74.15,1505516400,46.92,1505484000,9.02,6.73,1505509200,0.39
1505563200,clear-day,0.88,Clear throughout the day.,1505569807,1505614835,0.07,44.42,0.57,0,0,0,1015.34,74.45,1505602800,50.06,1505566800,8.16,2.81,1505595600,0.03
1505649600,rain,0.92,"Light rain starting in the afternoon, continuing until evening.",1505656286,1505701111,0.56,49.9,0.78,0.0044,0.032,0.94,1010.13,63.58,1505674800,53.13,1505714400,8.66,11.15,1505674800,1.55
1505736000,rain,0.95,Light rain in the evening and overnight.,1505742766,1505787386,0.9,49.12,0.84,0.0052,0.0355,0.86,1007.9,60.89,1505768400,50.65,1505743200,7.77,10.23,1505761200,1.77
1505822400,rain,0.99,Light rain in the evening.,1505829246,1505873662,0.95,48.99,0.87,0.0088,0.0345,0.89,1006.8,57.15,1505858400,50.17,1505822400,4.83,6.46,1505847600,1.2
1505908800,partly-cloudy-day,0.02,Mostly cloudy throughout the day.,1505915726,1505959937,0.87,47.64,0.86,0.0009,0.0039,0.25,1006.3,56.92,1505948400,48.12,1505916000,6.89,6.43,1505941200,0.23
1505995200,partly-cloudy-day,0.06,Mostly cloudy throughout the day.,1506002207,1506046213,0.81,48.58,0.83,0.0002,0.0019,0.32,1013.55,60.99,1506034800,49.94,1505984400,8.63,4.36,1506038400,0.19
