Day,Detail,Moonphase,Summary,Sunrise,Sunset,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,pressure,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,visibility,windGust,windGustTime,windSpeed
1511006400,clear-day,0.02,Clear throughout the day.,1511013001,1511048604,0.16,14.73,0.42,0.0,0.0,0.0,1021.87,48.43,1511042400,28.6,1511013600,3.63,16.72,1510992000,1.14
1511092800,partly-cloudy-day,0.04,Partly cloudy until evening.,1511099468,1511134964,0.37,11.24,0.31,0.0,0.0,0.0,1018.07,60.04,1511121600,29.35,1511085600,3.41,8.65,1511118000,1.07
1511179200,partly-cloudy-day,0.07,Partly cloudy throughout the day.,1511185936,1511221327,0.41,7.7,0.16,0.0,0.0,0.0,1007.63,67.6,1511211600,43.41,1511175600,3.14,15.98,1511215200,2.15
1511265600,partly-cloudy-day,0.1,Mostly cloudy until evening.,1511272403,1511307692,0.57,29.2,0.58,0.0002,0.0023,0.31,1020.54,54.63,1511247600,36.04,1511330400,3.68,15.46,1511276400,0.86
1511352000,partly-cloudy-day,0.13,Partly cloudy until evening.,1511358869,1511394058,0.41,32.78,0.52,0.0,0.0,0.0,1022.4,68.31,1511380800,36.48,1511334000,3.49,16.95,1511388000,1.44
1511438400,partly-cloudy-day,0.16,Partly cloudy throughout the day.,1511445335,1511480427,0.43,28.84,0.38,0.0,0.0,0.0,1016.22,69.38,1511467200,45.73,1511434800,3.11,10.51,1511467200,1.54
1511524800,partly-cloudy-day,0.19,Partly cloudy until evening.,1511531800,1511566797,0.36,26.59,0.33,0.0,0.0,0.0,1008.85,68.74,1511550000,42.74,1511589600,3.75,20.4,1511553600,1.46
1511611200,partly-cloudy-night,0.22,"Partly cloudy starting in the afternoon, continuing until evening.",1511618265,1511653170,0.23,27.34,0.49,0.0,0.0,0.0,1019.54,61.83,1511643600,37.69,1511614800,3.46,9.93,1511636400,0.25
1511697600,partly-cloudy-day,0.26,Partly cloudy throughout the day.,1511704729,1511739545,0.45,25.1,0.33,0.0,0.0,0.0,1018.24,72.87,1511730000,41.36,1511704800,3.42,10.41,1511719200,1.27
1511784000,partly-cloudy-night,0.29,Partly cloudy throughout the day.,1511791192,1511825921,0.4,17.84,0.2,0.0,0.0,0.0,1003.48,75.98,1511816400,49.09,1511848800,3.43,12.42,1511812800,1.8
1511870400,fog,0.32,Foggy in the evening.,1511877654,1511912300,0.54,26.82,0.62,0.0,0.0,0.0,1020.91,46.29,1511906400,33.46,1511935200,3.46,16.17,1511852400,0.66
1511956800,partly-cloudy-day,0.36,Partly cloudy until evening.,1511964116,1511998681,0.33,21.99,0.46,0.0,0.0,0.0,1018.68,64.11,1511992800,30.65,1511953200,3.56,10.4,1511989200,0.41
1512043200,partly-cloudy-night,0.39,Partly cloudy overnight.,1512050576,1512085064,0.12,19.65,0.44,0.0,0.0,0.0,1020.47,56.1,1512079200,30.38,1512050400,3.54,6.38,1512072000,0.31
1512129600,partly-cloudy-day,0.43,Partly cloudy throughout the day.,1512137036,1512171450,0.38,20.71,0.36,0.0,0.0,0.0,1014.78,61.65,1512154800,38.27,1512194400,3.13,10.99,1512158400,0.24
1512216000,partly-cloudy-day,0.46,Partly cloudy until evening.,1512223494,1512257837,0.41,23.29,0.41,0.0,0.0,0.0,1015.48,64.0,1512248400,36.17,1512223200,3.37,7.23,1512244800,0.48
1512302400,partly-cloudy-day,0.51,Partly cloudy throughout the day.,1512309952,1512344227,0.5,20.91,0.31,0.0,0.0,0.0,1003.86,65.34,1512334800,41.38,1512288000,3.42,17.1,1512367200,2.35
1512388800,partly-cloudy-day,0.54,Partly cloudy until evening.,1512396408,1512430618,0.3,12.24,0.4,0.0,0.0,0.0,1012.13,48.08,1512370800,23.31,1512453600,3.65,23.94,1512392400,2.92
1512475200,clear-day,0.58,Clear throughout the day.,1512482863,1512517012,0.05,6.86,0.36,0.0,0.0,0.0,1024.49,50.57,1512507600,19.93,1512478800,3.42,9.57,1512496800,0.55
1512561600,partly-cloudy-day,0.62,Partly cloudy throughout the day.,1512569317,1512603408,0.41,7.81,0.43,0.0,0.0,0.0,1031.12,37.06,1512590400,22.44,1512626400,3.97,16.86,1512594000,1.54
1512648000,cloudy,0.65,Overcast throughout the day.,1512655770,1512689807,0.6,10.24,0.51,0.0,0.0,0.0,1030.56,34.5,1512684000,15.45,1512651600,4.0,10.82,1512698400,1.09
1512734400,partly-cloudy-day,0.69,Mostly cloudy until evening.,1512742221,1512776207,0.65,11.28,0.28,0.0,0.0,0.0,1023.18,55.65,1512766800,35.44,1512716400,4.15,17.1,1512770400,2.32
1512820800,clear-day,0.73,Clear throughout the day.,1512828671,1512862610,0.09,2.33,0.18,0.0,0.0,0.0,1026.3,60.71,1512853200,34.77,1512885600,4.15,11.21,1512856800,0.99
1512907200,clear-day,0.76,Clear throughout the day.,1512915119,1512949015,0.02,-0.36,0.17,0.0,0.0,0.0,1027.61,60.61,1512939600,33.35,1512910800,3.66,6.4,1512972000,1.16
1512993600,clear-day,0.8,Clear throughout the day.,1513001566,1513035422,0.07,4.71,0.21,0.0,0.0,0.0,1027.21,57.82,1513026000,33.36,1513058400,4.03,10.54,1513026000,0.21
1513080000,clear-day,0.83,Clear throughout the day.,1513088012,1513121831,0.05,12.57,0.25,0.0,0.0,0.0,1023.84,67.28,1513112400,32.33,1513062000,4.11,10.43,1513137600,1.33
1513166400,fog,0.86,Foggy overnight.,1513174456,1513208242,0.57,10.13,0.24,0.0,0.0,0.0,1017.41,51.4,1513198800,38.34,1513231200,4.32,10.1,1513148400,0.83
1513252800,fog,0.89,Foggy in the morning.,1513260898,1513294656,0.57,22.9,0.71,0.0009,0.0079,0.54,1024.43,38.03,1513281600,25.29,1513317600,3.47,10.64,1513285200,0.47
1513339200,partly-cloudy-night,0.92,Partly cloudy starting in the evening.,1513347338,1513381071,0.18,10.44,0.3,0.0,0.0,0.0,1015.66,62.18,1513375200,25.05,1513321200,3.76,11.84,1513360800,1.98
1513425600,partly-cloudy-day,0.95,Mostly cloudy throughout the day.,1513433777,1513467489,0.55,15.58,0.36,0.0,0.0,0.0,1007.97,48.57,1513458000,31.05,1513490400,4.0,9.12,1513450800,0.9
1513512000,partly-cloudy-day,0.98,Mostly cloudy until evening.,1513520214,1513553909,0.69,23.76,0.71,0.0,0.0,0.0,1015.07,40.78,1513548000,26.42,1513576800,3.74,6.14,1513540800,0.25
1513598400,partly-cloudy-day,0.02,Partly cloudy until evening.,1513606649,1513640331,0.27,18.12,0.46,0.0,0.0,0.0,1014.88,56.54,1513627200,24.7,1513591200,3.78,6.19,1513620000,0.36
1513684800,partly-cloudy-day,0.05,Partly cloudy until afternoon.,1513693083,1513726755,0.2,19.59,0.46,0.0,0.0,0.0,1015.41,51.98,1513720800,30.73,1513692000,3.69,7.51,1513710000,0.25
1513771200,partly-cloudy-day,0.08,Partly cloudy until afternoon.,1513779514,1513813181,0.19,13.36,0.25,0.0,0.0,0.0,1004.54,64.78,1513803600,36.36,1513753200,3.96,11.23,1513796400,1.24
1513857600,fog,0.11,Foggy until afternoon.,1513865944,1513899609,0.79,14.92,0.73,0.0,0.0,0.0,1015.58,40.48,1513839600,15.35,1513922400,3.27,12.03,1513868400,2.52
1513944000,partly-cloudy-night,0.14,Partly cloudy in the evening.,1513952372,1513986039,0.14,13.85,0.61,0.0005,0.0042,0.42,1019.5,43.76,1513976400,14.56,1513929600,4.13,9.56,1513980000,0.45
1514030400,fog,0.17,Foggy starting in the evening.,1514038797,1514072471,0.52,14.8,0.67,0.0,0.0,0.0,1017.16,43.42,1514059200,10.97,1514095200,3.65,17.28,1514080800,1.44
1514116800,partly-cloudy-night,0.2,Partly cloudy starting in the afternoon.,1514125221,1514158905,0.37,6.25,0.64,0.0003,0.0029,0.35,1026.28,30.38,1514152800,5.56,1514120400,4.17,8.08,1514142000,0.43
1514203200,partly-cloudy-day,0.24,Partly cloudy throughout the day.,1514211643,1514245341,0.4,9.17,0.68,0.0,0.0,0.0,1021.07,24.81,1514239200,12.33,1514268000,4.31,8.26,1514224800,0.71
1514289600,fog,0.27,Foggy until afternoon.,1514298063,1514331779,0.97,7.01,0.79,0.0,0.0,0.0,1028.41,15.17,1514322000,10.7,1514354400,2.71,5.8,1514311200,0.62
1514376000,partly-cloudy-day,0.3,Partly cloudy throughout the day.,1514384480,1514418218,0.37,9.27,0.43,0.0001,0.0016,0.19,1023.16,53.88,1514412000,9.21,1514365200,3.99,17.96,1514412000,1.5
1514462400,partly-cloudy-day,0.34,Partly cloudy throughout the day.,1514470896,1514504660,0.34,15.49,0.4,0.0,0.0,0.0,1020.17,48.18,1514484000,30.57,1514512800,4.24,11.12,1514455200,0.28
1514548800,fog,0.38,Foggy overnight.,1514557309,1514591103,0.49,14.57,0.32,0.0,0.0,0.0,1015.16,62.86,1514577600,20.1,1514613600,4.4,15.89,1514556000,0.61
1514635200,fog,0.41,Foggy in the morning.,1514643721,1514677547,0.73,12.65,0.65,0.0,0.0,0.0,1018.73,39.14,1514674800,16.09,1514646000,3.48,17.53,1514685600,0.75
1514721600,partly-cloudy-day,0.45,Mostly cloudy throughout the day.,1514730130,1514763994,0.8,11.69,0.69,0.0,0.0,0.0,1028.76,26.12,1514721600,13.18,1514782800,4.32,9.54,1514743200,0.83
1514808000,partly-cloudy-day,0.49,Partly cloudy throughout the day.,1514816537,1514850442,0.62,10.36,0.68,0.0,0.0,0.0,1029.64,33.48,1514844000,12.42,1514808000,3.56,8.48,1514851200,0.57
1514894400,partly-cloudy-night,0.53,Mostly cloudy in the morning.,1514902942,1514936891,0.2,5.83,0.46,0.0,0.0,0.0,1030.1,45.07,1514930400,14.94,1514898000,3.49,9.96,1514916000,0.59
1514980800,partly-cloudy-night,0.56,Partly cloudy throughout the day.,1514989345,1515023342,0.28,4.13,0.28,0.0,0.0,0.0,1024.4,53.03,1515013200,23.12,1514966400,3.79,10.11,1515002400,0.73
1515067200,clear-day,0.6,Clear throughout the day.,1515075746,1515109795,0.18,9.92,0.34,0.0,0.0,0.0,1022.69,52.12,1515103200,27.7,1515078000,3.8,6.1,1515088800,0.52
1515153600,partly-cloudy-day,0.64,Partly cloudy until evening.,1515162144,1515196249,0.38,16.2,0.39,0.0,0.0,0.0,1020.63,56.54,1515189600,28.44,1515142800,3.88,7.4,1515193200,0.31
1515240000,partly-cloudy-day,0.67,Mostly cloudy throughout the day.,1515248541,1515282704,0.57,21.41,0.46,0.0,0.0,0.0,1015.04,56.86,1515276000,31.52,1515229200,4.27,5.79,1515272400,0.08
1515326400,partly-cloudy-day,0.71,Mostly cloudy until afternoon.,1515334935,1515369161,0.43,23.93,0.53,0.0,0.0,0.0,1015.74,51.89,1515362400,32.53,1515337200,4.18,10.37,1515348000,0.75
1515412800,partly-cloudy-night,0.74,Partly cloudy throughout the day.,1515421327,1515455619,0.4,22.01,0.5,0.0,0.0,0.0,1015.61,53.66,1515452400,29.4,1515412800,4.1,4.19,1515394800,0.33
1515499200,partly-cloudy-day,0.78,Partly cloudy until afternoon.,1515507717,1515542078,0.31,25.57,0.38,0.0,0.0,0.0,1006.35,66.29,1515531600,40.25,1515506400,3.72,10.51,1515531600,0.52
1515585600,partly-cloudy-night,0.81,Mostly cloudy throughout the day.,1515594105,1515628538,0.56,25.87,0.5,0.0004,0.0047,0.45,998.61,56.14,1515614400,26.95,1515650400,3.71,16.77,1515639600,0.47
1515672000,partly-cloudy-night,0.84,Partly cloudy overnight.,1515680491,1515715000,0.24,13.86,0.51,0.0,0.0,0.0,1018.34,42.08,1515708000,22.39,1515679200,4.2,14.51,1515704400,0.5
1515758400,partly-cloudy-day,0.87,Mostly cloudy throughout the day.,1515766875,1515801462,0.58,21.0,0.54,0.0,0.0,0.0,1020.17,45.97,1515780000,30.59,1515747600,4.09,13.85,1515780000,0.52
1515844800,partly-cloudy-day,0.9,Partly cloudy until evening.,1515853256,1515887925,0.48,19.49,0.55,0.0,0.0,0.0,1025.87,50.21,1515877200,25.32,1515852000,3.67,7.16,1515877200,0.28
1515931200,partly-cloudy-night,0.93,Partly cloudy starting in the afternoon.,1515939636,1515974390,0.23,18.74,0.5,0.0,0.0,0.0,1024.54,56.95,1515963600,25.86,1515938400,3.76,13.69,1515967200,0.48
1516017600,fog,0.96,Foggy until afternoon.,1516026013,1516060855,0.86,13.11,0.71,0.0,0.0,0.0,1033.32,32.46,1515999600,8.69,1516082400,2.95,9.35,1516021200,1.71
1516104000,partly-cloudy-day,0.99,Partly cloudy until afternoon.,1516112389,1516147321,0.08,3.84,0.53,0.0001,0.0016,0.26,1035.48,36.97,1516140000,4.56,1516107600,3.95,5.98,1516132800,0.45
1516190400,clear-day,0.02,Clear throughout the day.,1516198762,1516233788,0.0,7.15,0.38,0.0,0.0,0.0,1026.75,51.61,1516226400,17.5,1516190400,3.55,6.53,1516222800,0.37
1516276800,fog,0.05,Foggy in the evening.,1516285133,1516320255,0.4,12.16,0.29,0.0,0.0,0.0,1016.57,64.65,1516312800,30.74,1516269600,3.11,7.21,1516298400,0.98
1516363200,partly-cloudy-day,0.08,Partly cloudy until evening.,1516371503,1516406723,0.43,16.66,0.24,0.0,0.0,0.0,1005.17,68.63,1516399200,41.82,1516345200,3.68,9.86,1516388400,1.32
1516449600,fog,0.11,Foggy overnight.,1516457870,1516493192,0.56,21.19,0.47,0.0,0.0,0.0,1005.47,50.77,1516467600,30.8,1516514400,3.47,12.05,1516471200,1.05
1516536000,fog,0.15,Foggy until afternoon.,1516544235,1516579661,1.0,21.67,0.83,0.0,0.0003,0.0,1012.65,30.35,1516518000,23.84,1516590000,1.72,16.15,1516568400,3.74
1516622400,partly-cloudy-night,0.18,Mostly cloudy starting in the evening.,1516630599,1516666131,0.29,8.47,0.4,0.0026,0.016,0.61,1019.12,43.22,1516658400,22.33,1516618800,3.94,12.79,1516644000,2.58
1516708800,clear-day,0.22,Clear throughout the day.,1516716960,1516752601,0.2,10.14,0.41,0.0,0.0002,0.0,1024.74,41.75,1516741200,23.16,1516773600,3.72,9.13,1516730400,0.48
1516795200,partly-cloudy-day,0.25,Partly cloudy throughout the day.,1516803320,1516839072,0.35,13.98,0.4,0.0,0.0,0.0,1022.27,50.65,1516834800,22.56,1516795200,3.55,8.47,1516813200,1.15
1516881600,partly-cloudy-day,0.29,Partly cloudy until evening.,1516889677,1516925543,0.37,11.36,0.26,0.0,0.0,0.0,1009.26,56.7,1516917600,36.29,1516946400,3.48,12.24,1516921200,2.21
1516968000,partly-cloudy-day,0.32,Partly cloudy until afternoon.,1516976033,1517012015,0.24,9.01,0.36,0.0,0.0,0.0,1014.94,39.04,1516996800,24.98,1517032800,3.7,18.63,1517000400,2.88
1517054400,partly-cloudy-day,0.36,Partly cloudy until evening.,1517062387,1517098486,0.38,5.76,0.33,0.0,0.0,0.0,1024.95,44.34,1517086800,23.98,1517061600,3.74,7.85,1517043600,0.58
1517140800,partly-cloudy-day,0.4,Partly cloudy until evening.,1517148740,1517184958,0.37,17.97,0.5,0.0,0.0,0.0,1028.23,50.7,1517169600,27.13,1517137200,3.55,16.99,1517173200,0.67
1517227200,partly-cloudy-day,0.44,Partly cloudy throughout the day.,1517235090,1517271430,0.43,20.3,0.47,0.0,0.0,0.0,1027.77,58.58,1517259600,27.08,1517220000,3.75,9.67,1517263200,0.67
1517313600,partly-cloudy-day,0.47,Partly cloudy throughout the day.,1517321439,1517357903,0.52,13.53,0.22,0.0,0.0,0.0,1011.62,62.14,1517349600,41.77,1517313600,3.87,12.93,1517378400,1.74
1517400000,partly-cloudy-day,0.51,Mostly cloudy throughout the day.,1517407786,1517444375,0.59,21.64,0.55,0.0,0.0,0.0,1011.33,52.73,1517382000,27.96,1517464800,3.68,10.01,1517396400,1.12
1517486400,fog,0.55,Foggy overnight.,1517494131,1517530847,0.87,20.68,0.72,0.0,0.0,0.0,1023.37,32.41,1517526000,25.65,1517551200,3.5,8.63,1517511600,0.68
1517572800,fog,0.58,Foggy in the morning.,1517580475,1517617320,0.63,25.16,0.64,0.0,0.0003,0.0,1020.02,54.15,1517601600,24.87,1517562000,2.6,9.28,1517605200,0.22
1517659200,partly-cloudy-day,0.62,Partly cloudy until evening.,1517666817,1517703792,0.39,23.14,0.39,0.0,0.0,0.0,1009.54,56.46,1517688000,37.79,1517644800,3.68,20.82,1517695200,3.08
1517745600,fog,0.65,Foggy in the morning.,1517753158,1517790265,0.67,18.31,0.67,0.0,0.0,0.0,1017.19,44.46,1517731200,15.45,1517763600,2.74,16.21,1517749200,0.54
1517832000,partly-cloudy-day,0.69,Mostly cloudy throughout the day.,1517839496,1517876737,0.51,23.69,0.53,0.0,0.0,0.0,1011.73,52.67,1517857200,27.61,1517896800,3.74,23.06,1517857200,1.93
1517918400,partly-cloudy-day,0.72,Mostly cloudy until evening.,1517925834,1517963209,0.59,18.68,0.57,0.0,0.0,0.0,1017.06,47.66,1517950800,24.42,1517914800,3.6,9.95,1517954400,0.79
1518004800,partly-cloudy-day,0.75,Partly cloudy throughout the day.,1518012170,1518049681,0.44,19.88,0.5,0.0,0.0,0.0,1022.73,53.69,1518040800,24.92,1518012000,4.03,14.56,1518033600,1.37
1518091200,partly-cloudy-day,0.78,Mostly cloudy throughout the day.,1518098504,1518136153,0.48,20.0,0.32,0.0,0.0,0.0,1017.55,59.98,1518123600,39.51,1518084000,4.12,14.75,1518109200,2.5
1518177600,fog,0.81,Foggy throughout the day.,1518184837,1518222625,0.87,20.89,0.67,0.0,0.0,0.0,1014.72,49.08,1518159600,18.0,1518242400,1.73,14.85,1518217200,1.62
1518264000,fog,0.84,Foggy until afternoon.,1518271168,1518309097,0.93,11.49,0.82,0.0,0.0,0.0,1017.54,18.66,1518296400,14.62,1518274800,1.97,5.15,1518256800,0.68
1518350400,partly-cloudy-night,0.87,"Partly cloudy starting in the afternoon, continuing until evening.",1518357499,1518395568,0.16,13.47,0.63,0.0022,0.0155,0.61,1018.81,42.74,1518382800,10.55,1518346800,3.5,10.46,1518375600,0.89
1518436800,fog,0.9,Foggy in the morning.,1518443827,1518482039,0.84,14.62,0.78,0.0,0.0,0.0,1019.61,25.27,1518418800,17.94,1518454800,3.32,10.1,1518436800,1.6
1518523200,partly-cloudy-night,0.93,Partly cloudy in the morning.,1518530155,1518568510,0.25,20.06,0.54,0.0,0.0,0.0,1020.05,57.51,1518559200,18.64,1518516000,3.45,11.33,1518555600,0.46
1518609600,partly-cloudy-day,0.96,Partly cloudy throughout the day.,1518616481,1518654981,0.39,18.1,0.28,0.0,0.0,0.0,1009.63,63.81,1518642000,42.14,1518591600,5.36,20.61,1518642000,4.26
1518696000,partly-cloudy-day,0.99,Mostly cloudy throughout the day.,1518702806,1518741451,0.65,23.23,0.55,0.0,0.0,0.0,1012.47,47.41,1518724800,23.49,1518760800,4.31,13.59,1518735600,0.64
1518782400,partly-cloudy-day,0.03,Partly cloudy until evening.,1518789130,1518827921,0.51,17.83,0.61,0.0006,0.0061,0.42,1019.87,41.57,1518822000,17.97,1518789600,5.16,12.93,1518847200,0.25
1518868800,partly-cloudy-night,0.06,Partly cloudy in the evening.,1518875452,1518914391,0.12,10.65,0.27,0.0,0.0,0.0,1013.29,55.77,1518908400,31.81,1518876000,4.14,16.25,1518858000,0.68
1518955200,fog,0.09,Foggy overnight.,1518961774,1519000860,0.35,11.18,0.25,0.0,0.0,0.0,996.83,66.91,1518987600,27.45,1519020000,3.93,19.81,1518984000,2.13
1519041600,fog,0.13,Foggy throughout the day.,1519048094,1519087329,1.0,9.55,0.8,0.0,0.0008,0.0,1006.73,25.5,1519023600,7.92,1519106400,1.31,9.24,1519030800,2.52
1519128000,partly-cloudy-day,0.16,Mostly cloudy throughout the day.,1519134413,1519173798,0.78,1.7,0.71,0.0005,0.0038,0.31,1022.26,17.19,1519164000,1.39,1519131600,3.41,7.19,1519113600,0.67
1519214400,partly-cloudy-night,0.2,Mostly cloudy overnight.,1519220731,1519260266,0.14,5.8,0.68,0.0003,0.0018,0.28,1028.0,26.4,1519243200,3.2,1519218000,3.67,9.32,1519250400,0.59
1519300800,partly-cloudy-day,0.23,Mostly cloudy throughout the day.,1519307048,1519346734,0.81,13.42,0.73,0.0,0.0004,0.0,1020.4,28.74,1519329600,12.93,1519300800,3.67,7.66,1519333200,0.53
1519387200,fog,0.27,Foggy in the morning.,1519393364,1519433201,0.56,15.9,0.73,0.0001,0.0006,0.12,1019.06,32.22,1519416000,13.19,1519390800,2.1,10.59,1519426800,0.96
1519473600,fog,0.31,Foggy in the morning.,1519479679,1519519669,0.42,7.85,0.47,0.0,0.0,0.0,1010.83,35.88,1519509600,19.96,1519480800,3.37,20.19,1519498800,2.64
1519560000,clear-day,0.35,Clear throughout the day.,1519565994,1519606135,0.14,3.35,0.32,0.0,0.0,0.0,1014.54,40.53,1519596000,20.93,1519549200,4.05,16.39,1519588800,2.97
1519646400,clear-day,0.38,Clear throughout the day.,1519652307,1519692602,0.07,7.46,0.31,0.0,0.0,0.0,1012.23,53.24,1519682400,23.57,1519646400,3.97,10.29,1519682400,0.38
1519732800,clear-day,0.42,Clear throughout the day.,1519738619,1519779068,0.07,12.29,0.35,0.0,0.0,0.0,1009.33,54.08,1519772400,25.59,1519736400,3.65,9.07,1519768800,0.59
1519819200,partly-cloudy-day,0.46,Mostly cloudy throughout the day.,1519824931,1519865534,0.42,16.33,0.44,0.0,0.0,0.0,1011.62,48.24,1519851600,26.35,1519826400,3.83,9.9,1519862400,0.76
1519905600,partly-cloudy-day,0.49,Partly cloudy until evening.,1519911242,1519951999,0.29,18.36,0.47,0.0,0.0,0.0,1016.55,55.93,1519941600,24.7,1519912800,6.35,11.46,1519945200,0.16
1519992000,clear-day,0.53,Clear throughout the day.,1519997552,1520038464,0.05,13.14,0.25,0.0,0.0,0.0,1009.69,68.03,1520028000,36.58,1519974000,5.18,15.38,1520013600,2.28
1520078400,clear-day,0.57,Clear throughout the day.,1520083861,1520124929,0.06,11.86,0.2,0.0,0.0,0.0,1005.98,68.6,1520114400,40.7,1520085600,3.84,10.66,1520114400,0.74
1520164800,partly-cloudy-night,0.6,Mostly cloudy starting in the afternoon.,1520170170,1520211393,0.29,6.28,0.19,0.0,0.0,0.0,1000.51,65.19,1520197200,32.58,1520229600,3.78,22.54,1520226000,3.67
1520251200,clear-day,0.63,Clear throughout the day.,1520256478,1520297857,0.18,0.28,0.25,0.0,0.0,0.0,1016.09,39.45,1520283600,27.96,1520254800,4.02,28.8,1520283600,9.05
1520337600,clear-day,0.67,Clear throughout the day.,1520342786,1520384321,0.06,2.71,0.26,0.0,0.0,0.0,1023.52,47.01,1520377200,25.77,1520341200,3.97,13.88,1520323200,1.19
1520424000,clear-day,0.7,Clear throughout the day.,1520429093,1520470784,0.09,6.77,0.33,0.0,0.0,0.0,1022.4,52.17,1520460000,20.61,1520427600,4.68,9.21,1520456400,0.63
1520510400,partly-cloudy-day,0.73,Partly cloudy throughout the day.,1520515399,1520557247,0.33,9.69,0.24,0.0,0.0,0.0,1012.8,63.8,1520546400,32.03,1520506800,4.1,12.44,1520542800,0.7
1520596800,partly-cloudy-day,0.76,Partly cloudy throughout the day.,1520601705,1520643710,0.42,13.17,0.23,0.0,0.0,0.0,1007.47,63.53,1520632800,40.06,1520596800,3.65,17.73,1520636400,1.79
1520683200,partly-cloudy-day,0.79,Mostly cloudy until evening.,1520688010,1520730173,0.5,19.36,0.38,0.0,0.0,0.0,1013.14,51.55,1520704800,29.63,1520748000,4.02,17.7,1520715600,2.36
1520769600,partly-cloudy-day,0.82,Partly cloudy in the evening.,1520774315,1520816635,0.15,12.51,0.42,0.0,0.0,0.0,1026.47,49.6,1520809200,22.12,1520773200,3.78,9.42,1520798400,0.74
1520856000,partly-cloudy-day,0.85,Mostly cloudy throughout the day.,1520860623,1520903093,0.44,13.54,0.34,0.0,0.0,0.0,1022.93,55.5,1520892000,26.49,1520859600,4.63,11.69,1520884800,1.07
1520942400,partly-cloudy-night,0.88,Partly cloudy overnight.,1520946927,1520989555,0.21,20.2,0.43,0.0,0.0,0.0,1022.31,57.99,1520982000,27.75,1520946000,4.43,10.93,1520974800,0.97
1521028800,partly-cloudy-day,0.91,Partly cloudy until evening.,1521033231,1521076016,0.42,21.31,0.34,0.0,0.0,0.0,1011.62,66.71,1521064800,33.83,1521032400,3.8,9.2,1521061200,0.83
1521115200,partly-cloudy-day,0.94,Mostly cloudy throughout the day.,1521119534,1521162478,0.54,26.26,0.43,0.0012,0.0164,0.63,998.39,65.01,1521144000,38.85,1521122400,3.78,16.46,1521165600,1.68
1521201600,partly-cloudy-day,0.97,Partly cloudy until afternoon.,1521205838,1521248939,0.39,20.11,0.47,0.0001,0.0009,0.17,1003.73,53.04,1521241200,35.44,1521205200,4.51,26.35,1521230400,2.97
1521288000,partly-cloudy-day,0.01,Partly cloudy starting in the afternoon.,1521292141,1521335400,0.21,16.74,0.32,0.0,0.0,0.0,1007.91,62.59,1521324000,31.67,1521291600,4.6,12.58,1521320400,1.43
1521374400,snow,0.04,Snow (< 1 in.) in the evening.,1521378443,1521421860,0.56,23.4,0.52,0.0032,0.0298,0.7,1003.92,52.43,1521399600,32.37,1521378000,3.62,14.0,1521399600,1.43
1521460800,rain,0.07,Light rain until afternoon.,1521464746,1521508321,0.69,26.36,0.71,0.008,0.0491,0.64,1015.99,43.06,1521493200,28.6,1521464400,4.01,8.49,1521496800,0.33
1521547200,partly-cloudy-day,0.11,Partly cloudy until evening.,1521551049,1521594781,0.35,18.7,0.48,0.0,0.0,0.0,1016.69,50.05,1521583200,27.12,1521550800,3.88,17.4,1521572400,2.09
1521633600,partly-cloudy-day,0.15,Partly cloudy throughout the day.,1521637351,1521681241,0.42,21.19,0.39,0.0,0.0,0.0,1014.73,59.91,1521673200,32.26,1521637200,3.69,9.62,1521655200,0.78
1521720000,partly-cloudy-day,0.18,Partly cloudy throughout the day.,1521723654,1521767701,0.5,28.03,0.36,0.0,0.0,0.0,1013.67,71.47,1521752400,40.1,1521720000,3.72,9.7,1521745200,1.13
1521806400,partly-cloudy-day,0.22,Partly cloudy throughout the day.,1521809956,1521854161,0.39,29.91,0.34,0.0,0.0,0.0,1004.41,68.19,1521824400,49.21,1521867600,3.89,26.17,1521828000,3.32
1521892800,partly-cloudy-day,0.26,Partly cloudy throughout the day.,1521896258,1521940621,0.44,26.49,0.43,0.0,0.0,0.0,1009.38,65.19,1521928800,36.31,1521896400,4.13,16.96,1521932400,1.85
1521979200,partly-cloudy-day,0.29,Mostly cloudy throughout the day.,1521982561,1522027081,0.42,27.63,0.44,0.0,0.0,0.0,1003.57,63.04,1522008000,35.42,1521982800,4.25,15.44,1522018800,2.15
1522065600,rain,0.33,Mixed precipitation in the evening.,1522068863,1522113540,0.9,33.12,0.75,0.0034,0.0257,0.83,1010.14,51.5,1522098000,33.2,1522126800,5.42,16.1,1522087200,2.47
1522152000,rain,0.37,Rain until afternoon.,1522155166,1522200000,0.55,29.69,0.72,0.0089,0.0547,0.64,1018.57,48.56,1522195200,31.21,1522155600,3.37,11.34,1522184400,1.41
1522238400,fog,0.41,Foggy starting in the afternoon.,1522241469,1522286459,0.64,28.48,0.72,0.0028,0.0155,0.7,1013.41,46.58,1522263600,32.06,1522238400,3.93,12.45,1522274400,0.69
1522324800,partly-cloudy-day,0.44,Mostly cloudy throughout the day.,1522327772,1522372919,0.6,27.8,0.74,0.0024,0.0206,0.64,1018.96,47.69,1522353600,28.21,1522328400,4.1,15.54,1522360800,1.1
1522411200,partly-cloudy-day,0.48,Partly cloudy throughout the day.,1522414075,1522459378,0.36,25.05,0.5,0.0003,0.0035,0.43,1016.4,62.3,1522447200,29.67,1522414800,4.16,11.81,1522472400,0.52
