Day,Detail,Moonphase,Summary,Sunrise,Sunset,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,pressure,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,visibility,windGust,windGustTime,windSpeed
1513166400,partly-cloudy-day,0.86,Partly cloudy until afternoon.,1513166732,1513199864,0.4,12.72,0.59,0.0,0.0,0.0,995.49,34.71,1513141200,21.31,1513170000,10.0,24.05,1513188000,9.93
1513252800,fog,0.89,Foggy in the morning.,1513253176,1513286277,0.57,12.55,0.64,0.0002,0.002,0.2,1006.75,28.98,1513281600,18.45,1513310400,7.62,14.1,1513285200,5.49
1513339200,fog,0.92,Foggy starting in the evening.,1513339617,1513372691,0.45,12.85,0.7,0.0001,0.0014,0.17,1015.87,26.34,1513368000,14.17,1513342800,8.21,9.29,1513314000,1.39
1513425600,partly-cloudy-night,0.95,"Mostly cloudy starting in the afternoon, continuing until evening.",1513426057,1513459108,0.54,18.91,0.71,0.0001,0.0012,0.24,1014.48,33.63,1513458000,20.63,1513418400,9.92,15.53,1513443600,5.43
1513512000,partly-cloudy-night,0.98,Mostly cloudy overnight.,1513512495,1513545527,0.02,11.48,0.55,0.0,0.0,0.0,1024.19,30.53,1513537200,19.16,1513512000,10.0,10.6,1513526400,3.02
1513598400,cloudy,0.02,Overcast throughout the day.,1513598931,1513631948,0.97,24.46,0.74,0.0011,0.0085,0.7,1018.25,36.85,1513616400,25.87,1513573200,7.73,4.51,1513623600,0.65
1513684800,partly-cloudy-day,0.04,Mostly cloudy throughout the day.,1513685365,1513718372,0.68,37.61,0.79,0.0,0.0005,0.0,1008.33,50.94,1513710000,36.75,1513659600,9.18,16.1,1513738800,5.35
1513771200,partly-cloudy-day,0.07,Mostly cloudy until afternoon.,1513771797,1513804797,0.4,25.73,0.56,0.0,0.0,0.0,1009.33,49.0,1513746000,31.83,1513828800,10.0,17.11,1513789200,6.5
1513857600,partly-cloudy-night,0.1,Partly cloudy overnight.,1513858227,1513891225,0.05,16.56,0.55,0.0,0.0,0.0,1020.83,36.39,1513882800,27.94,1513857600,10.0,7.96,1513875600,2.49
1513944000,cloudy,0.14,Overcast throughout the day.,1513944654,1513977655,0.87,20.71,0.68,0.0005,0.006,0.69,1025.5,33.22,1513983600,27.55,1513926000,8.88,7.32,1513969200,3.74
1514030400,rain,0.17,Light rain until afternoon.,1514031080,1514064087,1.0,36.62,0.95,0.0124,0.039,1.0,1013.05,52.76,1514073600,30.71,1514030400,4.12,15.9,1514073600,1.87
1514116800,cloudy,0.2,Overcast starting in the evening.,1514117504,1514150522,0.29,29.92,0.77,0.0,0.0,0.0,1019.33,42.61,1514091600,32.88,1514160000,10.0,12.13,1514131200,4.95
1514203200,rain,0.23,Light rain in the morning.,1514203925,1514236958,0.72,27.31,0.76,0.0083,0.0392,1.0,1008.41,37.76,1514203200,29.31,1514260800,7.84,19.49,1514232000,4.58
1514289600,partly-cloudy-day,0.27,Partly cloudy until afternoon.,1514290344,1514323396,0.09,8.89,0.5,0.0,0.0,0.0,1025.87,28.64,1514264400,19.85,1514347200,10.0,13.73,1514264400,6.42
1514376000,partly-cloudy-night,0.3,Partly cloudy in the morning.,1514376761,1514409836,0.07,2.77,0.52,0.0,0.0,0.0,1030.59,22.2,1514401200,13.79,1514433600,10.0,10.43,1514394000,4.36
1514462400,clear-day,0.34,Clear throughout the day.,1514463176,1514496278,0.0,-5.12,0.49,0.0,0.0,0.0,1029.08,13.31,1514487600,7.86,1514520000,10.0,19.87,1514491200,8.28
1514548800,partly-cloudy-day,0.37,Partly cloudy until evening.,1514549589,1514582722,0.3,-2.17,0.56,0.0,0.0,0.0,1023.88,15.81,1514577600,5.43,1514538000,10.0,10.54,1514577600,4.43
1514635200,fog,0.41,"Foggy starting in the afternoon, continuing until evening.",1514635999,1514669168,0.62,6.88,0.72,0.0,0.0003,0.0,1017.33,18.74,1514664000,9.16,1514631600,7.09,6.56,1514617200,1.95
1514721600,clear-day,0.45,Clear throughout the day.,1514722407,1514755616,0.06,1.59,0.65,0.0,0.0,0.0,1019.79,14.52,1514743200,4.84,1514779200,9.99,14.63,1514736000,6.37
1514808000,clear-day,0.48,Clear throughout the day.,1514808813,1514842065,0.0,-6.28,0.54,0.0,0.0,0.0,1024.4,13.43,1514836800,1.47,1514808000,10.0,14.08,1514833200,6.38
1514894400,partly-cloudy-day,0.52,Partly cloudy in the afternoon.,1514895216,1514928516,0.05,1.5,0.57,0.0,0.0,0.0,1025.49,19.82,1514952000,6.38,1514869200,10.0,12.91,1514912400,5.53
1514980800,partly-cloudy-night,0.56,Mostly cloudy starting in the evening.,1514981618,1515014969,0.08,10.19,0.64,0.0,0.0,0.0,1024.25,28.95,1515006000,13.85,1514980800,9.98,9.18,1515006000,2.48
1515067200,snow,0.6,Snow (< 1 in.) until afternoon.,1515068017,1515101423,0.99,22.42,0.85,0.0027,0.0218,0.33,992.27,29.26,1515099600,22.31,1515042000,4.15,28.82,1515099600,11.02
1515153600,partly-cloudy-night,0.63,Mostly cloudy in the morning.,1515154414,1515187879,0.38,2.96,0.6,0.0,0.0,0.0,1000.65,23.14,1515128400,7.49,1515211200,9.57,23.79,1515182400,11.62
1515240000,clear-day,0.67,Clear throughout the day.,1515240808,1515274337,0.01,-6.49,0.5,0.0,0.0,0.0,1017.26,13.08,1515265200,5.04,1515240000,9.98,20.58,1515261600,9.02
1515326400,partly-cloudy-night,0.71,Mostly cloudy overnight.,1515327200,1515360795,0.04,-7.63,0.5,0.0,0.0,0.0,1030.33,17.58,1515384000,-2.14,1515326400,10.0,14.38,1515315600,4.45
1515412800,partly-cloudy-day,0.74,Mostly cloudy throughout the day.,1515413590,1515447256,0.81,20.24,0.7,0.0001,0.001,0.23,1020.75,35.7,1515445200,20.74,1515387600,9.51,15.96,1515394800,8.45
1515499200,partly-cloudy-day,0.77,Partly cloudy until afternoon.,1515499978,1515533717,0.45,24.74,0.69,0.0005,0.0028,0.26,1018.67,40.66,1515524400,30.06,1515556800,9.87,16.39,1515517200,6.06
1515585600,partly-cloudy-night,0.8,Mostly cloudy starting in the evening.,1515586363,1515620180,0.08,20.74,0.7,0.0,0.0,0.0,1030.85,35.76,1515614400,21.03,1515589200,10.0,9.69,1515560400,1.21
1515672000,partly-cloudy-day,0.84,Mostly cloudy throughout the day.,1515672747,1515706644,0.71,39.92,0.92,0.0,0.0002,0.0,1028.09,48.94,1515697200,33.28,1515646800,9.15,8.0,1515690000,3.41
1515758400,rain,0.87,Heavy rain starting in the afternoon.,1515759128,1515793109,0.97,50.75,0.97,0.0467,0.2261,1.0,1014.8,56.73,1515812400,45.39,1515733200,3.88,19.52,1515787200,7.52
1515844800,rain,0.9,Rain in the morning.,1515845506,1515879575,0.54,36.84,0.8,0.0537,0.2285,1.0,1007.97,57.69,1515826800,22.73,1515902400,6.96,24.87,1515848400,3.9
1515931200,partly-cloudy-day,0.93,Partly cloudy until evening.,1515931883,1515966043,0.36,5.51,0.53,0.0,0.0,0.0,1033.65,24.87,1515956400,16.22,1515931200,10.0,12.78,1515906000,6.59
1516017600,cloudy,0.96,Overcast throughout the day.,1516018258,1516052511,0.91,11.26,0.73,0.0,0.0,0.0,1036.67,21.96,1516075200,15.65,1515996000,9.91,15.57,1516042800,8.1
1516104000,partly-cloudy-day,0.99,Mostly cloudy throughout the day.,1516104630,1516138980,0.81,22.39,0.76,0.0,0.0,0.0,1032.21,35.33,1516129200,21.71,1516104000,10.0,8.46,1516082400,0.93
1516190400,snow,0.02,Light snow in the morning.,1516191000,1516225450,1.0,32.03,0.95,0.0036,0.0108,0.74,1022.86,34.83,1516215600,32.36,1516248000,6.0,7.0,1516176000,1.46
1516276800,partly-cloudy-night,0.05,Partly cloudy in the morning.,1516277368,1516311921,0.24,19.2,0.72,0.0,0.0,0.0,1014.05,33.26,1516302000,20.56,1516276800,9.95,12.56,1516298400,4.92
1516363200,partly-cloudy-day,0.08,Partly cloudy in the morning.,1516363734,1516398393,0.15,18.84,0.69,0.0,0.0,0.0,1014.88,35.24,1516388400,21.49,1516352400,9.95,9.32,1516381200,4.6
1516449600,partly-cloudy-day,0.11,"Partly cloudy starting in the afternoon, continuing until evening.",1516450098,1516484865,0.1,27.08,0.6,0.0002,0.0021,0.15,1010.22,49.02,1516474800,28.84,1516424400,10.0,15.34,1516453200,5.95
1516536000,cloudy,0.14,Overcast overnight.,1516536460,1516571338,0.03,29.93,0.72,0.0,0.0,0.0,1019.74,47.65,1516561200,32.5,1516539600,9.91,6.13,1516554000,1.04
1516622400,fog,0.18,Foggy overnight.,1516622819,1516657812,0.99,35.43,0.93,0.0011,0.0049,0.67,1023.1,39.15,1516644000,33.09,1516597200,4.92,8.56,1516654800,1.91
1516708800,rain,0.21,Heavy rain until evening.,1516709177,1516744286,0.94,44.44,0.97,0.0475,0.3168,1.0,1007.8,53.53,1516734000,38.3,1516694400,3.73,20.18,1516734000,3.24
1516795200,partly-cloudy-day,0.25,Partly cloudy until afternoon.,1516795533,1516830760,0.18,26.94,0.69,0.0,0.0,0.0,1010.29,42.87,1516770000,26.36,1516852800,10.0,15.43,1516809600,5.59
1516881600,partly-cloudy-night,0.28,Partly cloudy overnight.,1516881887,1516917235,0.02,8.04,0.49,0.0,0.0,0.0,1024.9,30.79,1516910400,20.33,1516881600,10.0,15.6,1516896000,6.39
1516968000,clear-day,0.32,Clear throughout the day.,1516968239,1517003711,0.06,7.9,0.46,0.0,0.0,0.0,1037.02,34.22,1516996800,19.16,1516964400,10.0,10.59,1516982400,3.24
1517054400,partly-cloudy-night,0.36,Mostly cloudy overnight.,1517054589,1517090187,0.1,33.73,0.77,0.0,0.0,0.0,1030.38,49.16,1517076000,26.44,1517032800,9.99,20.1,1517079600,6.43
1517140800,rain,0.4,Light rain until afternoon.,1517140937,1517176663,0.94,42.91,0.94,0.0069,0.0238,1.0,1023.57,48.65,1517122800,39.08,1517198400,6.46,14.92,1517115600,2.56
1517227200,fog,0.43,Foggy overnight.,1517227284,1517263139,0.58,30.93,0.8,0.0,0.0,0.0,1021.58,40.27,1517245200,31.84,1517284800,9.77,18.61,1517284800,7.31
1517313600,fog,0.47,Foggy until afternoon.,1517313628,1517349615,0.95,21.92,0.82,0.0003,0.0016,0.2,1012.65,31.22,1517349600,22.09,1517317200,4.93,16.85,1517288400,7.33
1517400000,partly-cloudy-night,0.51,Mostly cloudy starting in the evening.,1517399971,1517436092,0.24,12.64,0.61,0.0002,0.0025,0.24,1020.22,32.35,1517457600,16.3,1517400000,10.0,13.07,1517385600,3.8
1517486400,partly-cloudy-night,0.55,Mostly cloudy throughout the day.,1517486312,1517522569,0.5,30.74,0.77,0.0005,0.0045,0.34,1014.88,42.84,1517508000,32.2,1517482800,9.97,13.74,1517504400,5.0
1517572800,rain,0.58,Mixed precipitation in the morning.,1517572652,1517609046,0.63,18.67,0.72,0.0073,0.053,1.0,1012.68,36.73,1517547600,13.3,1517630400,7.97,20.58,1517616000,7.28
1517659200,partly-cloudy-night,0.62,Mostly cloudy overnight.,1517658989,1517695523,0.08,7.71,0.58,0.0,0.0,0.0,1028.0,28.19,1517716800,11.44,1517648400,10.0,14.91,1517691600,5.67
1517745600,rain,0.65,Rain in the afternoon and evening.,1517745326,1517782000,0.9,33.89,0.85,0.0144,0.1276,1.0,1020.58,45.63,1517803200,29.04,1517720400,7.98,10.98,1517774400,4.69
1517832000,partly-cloudy-night,0.69,Mostly cloudy in the morning.,1517831660,1517868477,0.38,26.79,0.69,0.0165,0.1805,1.0,1010.36,46.45,1517810400,24.1,1517889600,8.47,18.74,1517853600,5.53
1517918400,partly-cloudy-day,0.72,Mostly cloudy until evening.,1517917993,1517954953,0.55,17.68,0.66,0.0,0.0,0.0,1028.44,33.67,1517950800,20.95,1517900400,9.72,6.43,1517893200,1.16
1518004800,rain,0.75,Rain starting in the afternoon.,1518004324,1518041430,0.67,27.94,0.85,0.0175,0.0897,1.0,1023.58,48.4,1518051600,24.17,1517997600,6.93,17.22,1518051600,1.18
1518091200,partly-cloudy-day,0.78,Partly cloudy in the morning.,1518090654,1518127907,0.36,18.75,0.65,0.0006,0.0124,1.0,1023.54,35.52,1518066000,24.76,1518148800,10.0,13.39,1518073200,5.36
1518177600,partly-cloudy-night,0.81,Mostly cloudy throughout the day.,1518176982,1518214383,0.5,18.52,0.71,0.0,0.0,0.0,1032.96,31.35,1518202800,20.09,1518177600,9.74,11.89,1518202800,2.6
1518264000,rain,0.84,Rain overnight.,1518263309,1518300860,0.86,40.69,0.92,0.0064,0.0716,1.0,1024.34,49.92,1518285600,31.36,1518238800,8.4,9.55,1518282000,3.54
1518350400,rain,0.87,Rain throughout the day.,1518349635,1518387336,1.0,46.72,0.99,0.0475,0.09,1.0,1015.67,53.59,1518408000,43.78,1518382800,2.31,12.48,1518404400,1.35
1518436800,cloudy,0.9,Overcast until afternoon.,1518435959,1518473812,0.61,34.82,0.74,0.0045,0.0537,0.99,1023.35,53.36,1518426000,31.75,1518494400,8.16,12.61,1518433200,4.14
1518523200,partly-cloudy-night,0.93,Mostly cloudy overnight.,1518522282,1518560288,0.1,17.06,0.6,0.0,0.0,0.0,1040.49,34.24,1518548400,25.14,1518523200,10.0,11.37,1518512400,2.05
1518609600,cloudy,0.96,Overcast until afternoon.,1518608603,1518646763,0.6,32.5,0.82,0.0001,0.0016,0.35,1024.93,47.69,1518642000,28.69,1518584400,9.98,12.11,1518634800,4.14
1518696000,rain,0.99,Rain in the morning.,1518694923,1518733238,0.87,41.54,0.96,0.0064,0.0555,1.0,1010.7,47.72,1518724800,37.44,1518670800,4.21,8.19,1518724800,3.4
1518782400,rain,0.03,Light rain in the morning.,1518781242,1518819713,0.86,41.46,0.85,0.0054,0.0478,1.0,1004.12,53.84,1518811200,38.37,1518840000,6.35,16.38,1518825600,3.16
1518868800,rain,0.06,Mixed precipitation overnight.,1518867560,1518906188,0.36,20.76,0.62,0.0009,0.0102,0.33,1025.42,36.7,1518894000,28.21,1518868800,8.64,14.62,1518843600,0.94
1518955200,rain,0.09,Light rain until afternoon.,1518953877,1518992662,0.36,28.68,0.75,0.0164,0.0495,0.81,1022.05,44.18,1518984000,32.04,1519012800,8.36,18.38,1518969600,4.39
1519041600,rain,0.12,Light rain starting in the evening.,1519040192,1519079136,0.47,34.59,0.85,0.004,0.0299,1.0,1031.85,48.07,1519066800,25.61,1519034400,9.79,13.21,1519056000,3.72
1519128000,fog,0.16,"Foggy starting in the afternoon, continuing until evening.",1519126506,1519165610,0.93,48.38,0.95,0.0007,0.0095,0.94,1025.68,56.4,1519153200,45.9,1519174800,3.95,12.86,1519110000,5.67
1519214400,fog,0.2,"Foggy starting in the afternoon, continuing until evening.",1519212820,1519252083,0.91,51.51,0.96,0.0,0.0,0.0,1024.73,56.15,1519243200,47.38,1519189200,3.66,12.15,1519243200,5.0
1519300800,rain,0.23,Mixed precipitation in the evening.,1519299132,1519338556,0.99,34.24,0.74,0.0029,0.0215,0.95,1035.42,54.34,1519279200,32.97,1519351200,9.44,23.04,1519300800,5.82
1519387200,rain,0.27,Light rain in the evening.,1519385443,1519425028,0.87,32.9,0.88,0.0075,0.04,1.0,1033.36,40.47,1519401600,32.75,1519383600,7.81,9.92,1519401600,2.2
1519473600,rain,0.31,"Light rain starting in the afternoon, continuing until evening.",1519471753,1519511501,0.73,40.25,0.85,0.0061,0.0504,1.0,1020.16,56.25,1519495200,37.5,1519448400,9.12,11.48,1519455600,2.66
1519560000,rain,0.34,Rain until evening.,1519558062,1519597973,1.0,38.33,0.92,0.0288,0.0809,1.0,1019.19,42.65,1519534800,38.75,1519560000,6.79,15.61,1519578000,5.22
1519646400,cloudy,0.38,Overcast in the morning.,1519644371,1519684444,0.41,34.39,0.74,0.0,0.0,0.0,1018.24,49.13,1519675200,38.75,1519646400,9.88,9.41,1519675200,3.6
1519732800,clear-day,0.42,Clear throughout the day.,1519730678,1519770915,0.0,25.4,0.53,0.0,0.0,0.0,1024.84,51.35,1519758000,33.76,1519729200,10.0,10.81,1519761600,2.81
1519819200,partly-cloudy-night,0.46,Mostly cloudy starting in the evening.,1519816985,1519857386,0.18,33.65,0.66,0.0,0.0,0.0,1016.79,52.33,1519837200,39.07,1519815600,10.0,15.89,1519844400,5.81
1519905600,rain,0.49,Light rain overnight.,1519903291,1519943857,0.43,39.29,0.72,0.0,0.0,0.0,1009.39,59.51,1519923600,40.52,1519902000,9.98,13.23,1519963200,1.7
1519992000,rain,0.53,"Rain throughout the day and breezy starting in the afternoon, continuing until evening.",1519989596,1520030327,1.0,38.75,0.93,0.0789,0.1762,1.0,992.79,44.71,1520013600,35.12,1520049600,4.64,38.62,1520017200,17.07
1520078400,cloudy,0.56,Overcast throughout the day.,1520075900,1520116796,0.95,30.95,0.71,0.0008,0.0118,0.86,1010.29,42.3,1520107200,35.21,1520053200,9.67,28.92,1520100000,15.22
1520164800,cloudy,0.6,Overcast throughout the day.,1520162204,1520203266,1.0,28.46,0.66,0.0,0.0003,0.0,1015.85,42.58,1520190000,34.6,1520222400,9.88,17.56,1520154000,8.38
1520251200,partly-cloudy-day,0.63,Mostly cloudy throughout the day.,1520248507,1520289735,0.72,29.18,0.75,0.0004,0.0049,0.46,1014.08,42.41,1520283600,32.21,1520247600,8.81,22.76,1520272800,9.01
1520337600,partly-cloudy-day,0.66,Mostly cloudy throughout the day.,1520334810,1520376204,0.6,25.26,0.67,0.0,0.0,0.0,1016.68,38.94,1520359200,31.0,1520395200,10.0,13.04,1520366400,4.97
1520424000,rain,0.7,Mixed precipitation starting in the afternoon.,1520421112,1520462672,0.94,32.01,0.88,0.0251,0.1404,0.99,1007.42,38.98,1520442000,31.32,1520398800,7.17,19.04,1520481600,7.28
1520510400,cloudy,0.73,Overcast throughout the day.,1520507413,1520549140,0.99,31.01,0.83,0.008,0.027,0.94,1000.7,39.43,1520535600,32.63,1520503200,8.32,21.65,1520492400,6.52
1520596800,partly-cloudy-day,0.76,Mostly cloudy until evening.,1520593714,1520635608,0.68,24.31,0.66,0.0001,0.0009,0.11,1004.38,38.59,1520625600,30.35,1520596800,10.0,14.02,1520622000,5.69
1520683200,partly-cloudy-day,0.79,Mostly cloudy until evening.,1520680014,1520722076,0.33,23.37,0.61,0.0,0.0,0.0,1009.28,40.56,1520708400,31.66,1520679600,10.0,18.0,1520704800,7.85
1520769600,partly-cloudy-night,0.82,Partly cloudy in the evening.,1520766314,1520808543,0.13,23.52,0.57,0.0,0.0,0.0,1015.19,45.4,1520802000,30.35,1520766000,10.0,11.22,1520773200,4.0
1520856000,snow,0.85,Snow (< 1 in.) overnight.,1520852617,1520895007,0.44,27.7,0.7,0.0,0.0,0.0,1015.38,42.72,1520877600,30.21,1520852400,10.0,17.45,1520910000,5.13
1520942400,snow,0.88,Snow (< 1 in.) in the morning.,1520938916,1520981474,1.0,30.41,0.94,0.0071,0.0351,0.97,998.41,37.87,1520913600,29.66,1520967600,2.92,20.96,1520942400,9.04
1521028800,partly-cloudy-night,0.91,Mostly cloudy starting in the afternoon.,1521025215,1521067940,0.39,27.4,0.79,0.0047,0.0339,0.49,997.76,39.03,1521061200,28.29,1521025200,9.98,19.07,1521046800,7.93
1521115200,partly-cloudy-night,0.94,Mostly cloudy in the morning.,1521111513,1521154406,0.49,24.23,0.61,0.0001,0.0009,0.09,996.63,42.9,1521144000,32.65,1521093600,9.94,19.1,1521122400,7.84
1521201600,partly-cloudy-day,0.97,Mostly cloudy until evening.,1521197811,1521240873,0.3,18.09,0.53,0.0,0.0,0.0,1001.98,38.15,1521223200,28.32,1521255600,10.0,20.56,1521234000,7.96
1521288000,clear-day,0.01,Clear throughout the day.,1521284109,1521327338,0.04,15.02,0.49,0.0,0.0,0.0,1006.34,43.92,1521320400,26.03,1521280800,10.0,19.64,1521313200,6.41
1521374400,clear-day,0.04,Clear throughout the day.,1521370407,1521413804,0.02,2.98,0.36,0.0,0.0,0.0,1010.89,35.44,1521403200,18.45,1521370800,10.0,15.88,1521403200,5.86
1521460800,partly-cloudy-night,0.07,Mostly cloudy in the morning.,1521456705,1521500270,0.23,7.13,0.37,0.0,0.0,0.0,1012.58,39.47,1521493200,24.97,1521460800,10.0,12.47,1521482400,4.6
1521547200,partly-cloudy-night,0.11,Mostly cloudy starting in the afternoon.,1521543002,1521586735,0.3,14.67,0.48,0.0,0.0,0.0,1013.41,38.75,1521572400,24.31,1521543600,10.0,8.36,1521583200,2.81
1521633600,snow,0.14,Light snow (< 1 in.) overnight.,1521629300,1521673200,0.99,28.27,0.76,0.0017,0.0138,0.64,1005.74,37.3,1521637200,32.19,1521669600,7.69,20.07,1521658800,9.56
1521720000,snow,0.18,Light snow (< 1 in.) in the morning.,1521715597,1521759666,0.97,33.35,0.87,0.0046,0.0161,0.95,1005.09,42.57,1521748800,33.11,1521720000,7.01,19.43,1521691200,6.12
1521806400,partly-cloudy-day,0.22,Mostly cloudy throughout the day.,1521801894,1521846131,0.43,26.98,0.63,0.0,0.0,0.0,1013.44,46.98,1521831600,32.38,1521799200,10.0,10.6,1521820800,1.49
1521892800,partly-cloudy-day,0.25,Mostly cloudy throughout the day.,1521888191,1521932595,0.94,24.66,0.53,0.0,0.0,0.0,1016.48,46.49,1521914400,36.09,1521946800,10.0,9.12,1521910800,2.81
1521979200,partly-cloudy-day,0.29,Mostly cloudy until evening.,1521974489,1522019060,0.79,27.66,0.75,0.0001,0.0016,0.28,1028.49,36.97,1522011600,30.84,1522033200,9.64,16.84,1521997200,6.34
1522065600,clear-day,0.33,Clear throughout the day.,1522060786,1522105525,0.1,20.91,0.58,0.0,0.0,0.0,1038.19,41.46,1522094400,30.1,1522040400,10.0,25.45,1522087200,9.18
1522152000,partly-cloudy-night,0.37,Mostly cloudy overnight.,1522147084,1522191990,0.06,23.51,0.58,0.0,0.0,0.0,1031.82,49.25,1522177200,27.77,1522144800,10.0,12.73,1522159200,3.52
1522238400,partly-cloudy-day,0.4,Mostly cloudy until evening.,1522233381,1522278454,0.59,33.07,0.68,0.0,0.0,0.0,1017.27,49.88,1522260000,38.29,1522209600,10.0,9.73,1522263600,2.19
1522324800,fog,0.44,Foggy overnight.,1522319679,1522364919,0.8,40.86,0.83,0.0001,0.0017,0.28,1016.48,53.64,1522339200,39.24,1522314000,8.75,6.74,1522339200,1.74
1522411200,fog,0.47,Foggy in the morning.,1522405977,1522451384,1.0,48.61,0.93,0.0012,0.0099,0.93,1007.45,55.28,1522447200,46.86,1522389600,5.25,10.58,1522425600,3.08
1522497600,partly-cloudy-night,0.52,Mostly cloudy in the morning.,1522492276,1522537848,0.2,28.15,0.54,0.0,0.0,0.0,1020.3,51.59,1522515600,39.43,1522551600,10.0,15.29,1522526400,2.67
1522584000,partly-cloudy-day,0.55,Mostly cloudy until evening.,1522578574,1522624313,0.48,34.15,0.64,0.0001,0.0024,0.37,1015.62,56.17,1522609200,39.45,1522638000,10.0,14.05,1522562400,5.0
1522670400,rain,0.58,Mixed precipitation in the afternoon.,1522664873,1522710777,0.72,26.86,0.72,0.0059,0.0474,0.7,1019.8,39.86,1522699200,31.94,1522670400,7.62,7.18,1522656000,2.59
1522756800,rain,0.61,"Rain starting in the afternoon, continuing until evening.",1522751172,1522797242,0.64,32.83,0.87,0.0141,0.0818,1.0,1020.48,41.6,1522767600,29.11,1522746000,7.54,11.35,1522767600,2.75
1522843200,rain,0.64,"Light rain starting in the afternoon, continuing until evening.",1522837472,1522883706,0.89,42.61,0.9,0.0038,0.0373,0.98,1002.02,52.8,1522875600,38.98,1522818000,3.73,17.48,1522897200,3.55
1522929600,partly-cloudy-day,0.67,"Partly cloudy starting in the afternoon, continuing until evening.",1522923772,1522970171,0.07,16.67,0.43,0.0,0.0,0.0,1013.48,42.39,1522958400,31.65,1522926000,10.0,19.97,1522900800,8.41
1523016000,snow,0.7,"Mixed precipitation starting in the afternoon, continuing until evening.",1523010073,1523056636,0.58,29.11,0.76,0.0059,0.0321,1.0,1015.1,46.42,1523070000,26.53,1523008800,8.48,12.8,1523048400,3.43
1523102400,partly-cloudy-day,0.73,Mostly cloudy throughout the day.,1523096374,1523143101,0.83,28.26,0.62,0.0,0.0002,0.0,1009.07,46.88,1523131200,37.97,1523106000,9.86,12.04,1523113200,3.97
1523188800,partly-cloudy-day,0.76,Mostly cloudy throughout the day.,1523182675,1523229565,0.52,19.71,0.49,0.0,0.0,0.0,1010.21,42.82,1523221200,32.25,1523185200,10.0,14.16,1523181600,6.02
1523275200,partly-cloudy-night,0.79,Mostly cloudy starting in the evening.,1523268977,1523316030,0.05,18.41,0.49,0.0,0.0,0.0,1019.56,45.3,1523304000,28.36,1523268000,10.0,12.13,1523282400,4.24
1523361600,cloudy,0.82,Overcast until evening.,1523355280,1523402495,0.88,31.39,0.77,0.0,0.0,0.0,1021.26,40.1,1523394000,33.4,1523415600,9.93,5.32,1523376000,1.23
1523448000,partly-cloudy-day,0.85,Partly cloudy until afternoon.,1523441583,1523488960,0.13,30.8,0.77,0.0,0.0,0.0,1020.76,45.53,1523469600,27.99,1523444400,8.89,11.72,1523473200,2.27
1523534400,partly-cloudy-night,0.88,Mostly cloudy starting in the afternoon.,1523527887,1523575425,0.62,37.46,0.77,0.0005,0.0079,0.86,1017.09,53.09,1523552400,37.57,1523527200,9.57,14.05,1523588400,3.91
1523620800,partly-cloudy-day,0.92,Mostly cloudy until evening.,1523614191,1523661890,0.38,44.24,0.76,0.0,0.0,0.0,1011.91,55.73,1523631600,46.47,1523671200,8.76,19.8,1523595600,5.15
1523707200,partly-cloudy-night,0.95,Mostly cloudy starting in the afternoon.,1523700496,1523748356,0.36,41.64,0.76,0.0,0.0,0.0,1017.26,58.0,1523721600,41.23,1523761200,8.34,17.88,1523750400,4.32
1523793600,rain,0.98,Light rain overnight.,1523786802,1523834821,1.0,29.56,0.73,0.0003,0.0044,0.44,1028.5,41.01,1523764800,34.82,1523836800,8.09,18.9,1523800800,9.87
1523880000,rain,0.02,Rain until evening.,1523873109,1523921286,0.99,43.81,0.96,0.0508,0.1411,1.0,1011.88,55.53,1523912400,36.19,1523851200,3.34,24.27,1523908800,6.17
1523966400,partly-cloudy-day,0.06,Mostly cloudy throughout the day.,1523959417,1524007752,0.84,36.38,0.73,0.0,0.0,0.0,1000.77,47.75,1523988000,40.27,1524020400,9.98,13.32,1523977200,5.75
1524052800,partly-cloudy-day,0.09,Mostly cloudy throughout the day.,1524045725,1524094217,0.64,31.93,0.67,0.0,0.0007,0.0,1005.92,51.93,1524081600,33.93,1524045600,9.99,16.54,1524070800,5.85
1524139200,rain,0.13,Light rain in the morning and afternoon.,1524132034,1524180683,0.89,36.96,0.86,0.0104,0.0487,0.99,1007.03,43.2,1524175200,39.28,1524150000,9.07,12.27,1524193200,2.39
1524225600,partly-cloudy-day,0.17,Mostly cloudy throughout the day.,1524218344,1524267149,0.53,29.42,0.59,0.0,0.0,0.0,1016.96,52.63,1524254400,34.37,1524218400,10.0,16.4,1524236400,7.1
1524312000,clear-day,0.2,Clear throughout the day.,1524304655,1524353614,0.0,28.08,0.48,0.0,0.0,0.0,1024.97,57.64,1524344400,37.13,1524304800,10.0,12.22,1524322800,3.87
1524398400,clear-day,0.24,Clear throughout the day.,1524390967,1524440080,0.0,26.56,0.43,0.0,0.0,0.0,1027.16,58.28,1524423600,38.26,1524391200,10.0,12.69,1524427200,1.49
1524484800,clear-day,0.28,Clear throughout the day.,1524477280,1524526546,0.0,28.23,0.48,0.0,0.0,0.0,1031.19,60.56,1524510000,38.3,1524470400,10.0,11.04,1524513600,1.18
1524571200,partly-cloudy-night,0.32,Mostly cloudy starting in the evening.,1524563594,1524613011,0.23,39.19,0.68,0.0,0.0,0.0,1028.78,59.63,1524589200,38.48,1524564000,10.0,13.42,1524592800,3.72
